source,periodType,date,instrument,period,uom,value
GFI,Q,2026-08-11,TD19,2027-07-01,WSC,107.97
GFI,Q,2026-08-11,TD19,2027-10-01,WSC,124.58
GFI,Q,2026-08-11,TD19,2028-01-01,WSC,129.15
GFI,Q,2026-08-11,TD19,2028-04-01,WSC,112.54
GFI,A,2026-08-11,TD19,2027-01-01,WSC,116.28
GFI,A,2026-08-11,TD19,2028-01-01,WSC,112.54
GFI,A,2026-08-11,TD19,2029-01-01,WSC,110.05
GFI,BAL,2026-08-11,TD22,2026-08-01,LSM,20.6
GFI,M,2026-08-11,TD22,2026-08-01,LSM,20.0
GFI,M,2026-08-11,TD22,2026-09-01,LSM,19.5
GFI,M,2026-08-11,TD22,2026-10-01,LSM,19.5
GFI,M,2026-08-11,TD22,2026-11-01,LSM,19.0
GFI,M,2026-08-11,TD22,2026-12-01,LSM,18.5
GFI,M,2026-08-11,TD22,2027-01-01,LSM,16.0
GFI,M,2026-08-11,TD22,2027-02-01,LSM,16.0
GFI,M,2026-08-11,TD22,2027-03-01,LSM,16.0
GFI,Q,2026-08-11,TD22,2026-10-01,LSM,19.0
GFI,Q,2026-08-11,TD22,2027-01-01,LSM,16.0
GFI,Q,2026-08-11,TD22,2027-04-01,LSM,13.5
GFI,Q,2026-08-11,TD22,2027-07-01,LSM,12.5
GFI,Q,2026-08-11,TD22,2027-10-01,LSM,13.5
GFI,Q,2026-08-11,TD22,2028-01-01,LSM,11.5
GFI,Q,2026-08-11,TD22,2028-04-01,LSM,9.5
GFI,A,2026-08-11,TD22,2027-01-01,LSM,13.88
GFI,A,2026-08-11,TD22,2028-01-01,LSM,9.5
GFI,A,2026-08-11,TD22,2029-01-01,LSM,9.3
GFI,BAL,2026-08-11,TD25E,2026-08-01,WSC,305.78
GFI,M,2026-08-11,TD25E,2026-08-01,WSC,310.21
GFI,M,2026-08-11,TD25E,2026-09-01,WSC,305.46
GFI,M,2026-08-11,TD25E,2026-10-01,WSC,268.46
GFI,M,2026-08-11,TD25E,2026-11-01,WSC,247.46
GFI,M,2026-08-11,TD25E,2026-12-01,WSC,232.46
GFI,M,2026-08-11,TD25E,2027-01-01,WSC,207.66
GFI,M,2026-08-11,TD25E,2027-02-01,WSC,207.66
GFI,M,2026-08-11,TD25E,2027-03-01,WSC,207.66
GFI,Q,2026-08-11,TD25E,2026-10-01,WSC,249.46
GFI,Q,2026-08-11,TD25E,2027-01-01,WSC,207.66
GFI,Q,2026-08-11,TD25E,2027-04-01,WSC,180.3
GFI,Q,2026-08-11,TD25E,2027-07-01,WSC,160.07
GFI,Q,2026-08-11,TD25E,2027-10-01,WSC,179.11
GFI,Q,2026-08-11,TD25E,2028-01-01,WSC,161.26
GFI,Q,2026-08-11,TD25E,2028-04-01,WSC,151.74
GFI,A,2026-08-11,TD25E,2027-01-01,WSC,181.78
GFI,A,2026-08-11,TD25E,2028-01-01,WSC,151.74
GFI,A,2026-08-11,TD25E,2029-01-01,WSC,137.46
GFI,BAL,2026-08-11,TD25,2026-08-01,WSC,320.32
GFI,M,2026-08-11,TD25,2026-08-01,WSC,324.75
GFI,M,2026-08-11,TD25,2026-09-01,WSC,320.0
GFI,M,2026-08-11,TD25,2026-10-01,WSC,283.0
GFI,M,2026-08-11,TD25,2026-11-01,WSC,262.0
GFI,M,2026-08-11,TD25,2026-12-01,WSC,247.0
GFI,M,2026-08-11,TD25,2027-01-01,WSC,232.03
GFI,M,2026-08-11,TD25,2027-02-01,WSC,222.51
GFI,M,2026-08-11,TD25,2027-03-01,WSC,212.99
GFI,Q,2026-08-11,TD25,2026-10-01,WSC,264.0
GFI,Q,2026-08-11,TD25,2027-01-01,WSC,222.51
GFI,Q,2026-08-11,TD25,2027-04-01,WSC,195.15
GFI,Q,2026-08-11,TD25,2027-07-01,WSC,174.92
GFI,Q,2026-08-11,TD25,2027-10-01,WSC,193.96
GFI,Q,2026-08-11,TD25,2028-01-01,WSC,176.11
GFI,Q,2026-08-11,TD25,2028-04-01,WSC,166.59
GFI,A,2026-08-11,TD25,2027-01-01,WSC,196.63
GFI,A,2026-08-11,TD25,2028-01-01,WSC,166.59
GFI,A,2026-08-11,TD25,2029-01-01,WSC,152.31
GFI,BAL,2026-08-11,TD7,2026-08-01,WSC,208.21
GFI,M,2026-08-11,TD7,2026-08-01,WSC,210.0
GFI,M,2026-08-11,TD7,2026-09-01,WSC,200.0
GFI,M,2026-08-11,TD7,2026-10-01,WSC,195.0
GFI,M,2026-08-11,TD7,2026-11-01,WSC,185.0
GFI,M,2026-08-11,TD7,2026-12-01,WSC,175.0
GFI,M,2026-08-11,TD7,2027-01-01,WSC,144.13
GFI,M,2026-08-11,TD7,2027-02-01,WSC,144.13
GFI,M,2026-08-11,TD7,2027-03-01,WSC,144.13
GFI,Q,2026-08-11,TD7,2026-10-01,WSC,185.0
GFI,Q,2026-08-11,TD7,2027-01-01,WSC,144.13
GFI,Q,2026-08-11,TD7,2027-04-01,WSC,132.28
GFI,Q,2026-08-11,TD7,2027-07-01,WSC,126.36
GFI,Q,2026-08-11,TD7,2027-10-01,WSC,138.2
GFI,Q,2026-08-11,TD7,2028-01-01,WSC,145.11
GFI,Q,2026-08-11,TD7,2028-04-01,WSC,125.37
GFI,A,2026-08-11,TD7,2027-01-01,WSC,135.24
GFI,A,2026-08-11,TD7,2028-01-01,WSC,125.37
GFI,A,2026-08-11,TD7,2029-01-01,WSC,123.02
GFI,BAL,2026-08-11,TD28,2026-08-01,LSM,2.79
GFI,M,2026-08-11,TD28,2026-08-01,LSM,2.9
GFI,M,2026-08-11,TD28,2026-09-01,LSM,2.8
GFI,M,2026-08-11,TD28,2026-10-01,LSM,3.0
GFI,M,2026-08-11,TD28,2026-11-01,LSM,3.3
GFI,M,2026-08-11,TD28,2026-12-01,LSM,3.6
GFI,M,2026-08-11,TD28,2027-01-01,LSM,2.6
GFI,M,2026-08-11,TD28,2027-02-01,LSM,2.6
GFI,M,2026-08-11,TD28,2027-03-01,LSM,2.6
GFI,Q,2026-08-11,TD28,2026-10-01,LSM,3.3
GFI,Q,2026-08-11,TD28,2027-01-01,LSM,2.6
GFI,Q,2026-08-11,TD28,2027-04-01,LSM,2.3
GFI,Q,2026-08-11,TD28,2027-07-01,LSM,2.2
GFI,Q,2026-08-11,TD28,2027-10-01,LSM,2.5
GFI,Q,2026-08-11,TD28,2028-01-01,LSM,2.7
GFI,Q,2026-08-11,TD28,2028-04-01,LSM,2.3
GFI,A,2026-08-11,TD28,2027-01-01,LSM,2.4
GFI,A,2026-08-11,TD28,2028-01-01,LSM,2.3
GFI,A,2026-08-11,TD28,2029-01-01,LSM,2.2
GFI,BAL,2026-08-11,TD3C,2026-08-01,PMT,95.98
GFI,M,2026-08-11,TD3C,2026-08-01,PMT,94.99
GFI,M,2026-08-11,TD3C,2026-09-01,PMT,90.94
GFI,M,2026-08-11,TD3C,2026-10-01,PMT,77.81
GFI,M,2026-08-11,TD3C,2026-11-01,PMT,72.76
GFI,M,2026-08-11,TD3C,2026-12-01,PMT,67.7
GFI,M,2026-08-11,TD3C,2027-01-01,PMT,56.5
GFI,M,2026-08-11,TD3C,2027-02-01,PMT,45.5
GFI,M,2026-08-11,TD3C,2027-03-01,PMT,40.5
GFI,Q,2026-08-11,TD3C,2026-10-01,PMT,72.76
GFI,Q,2026-08-11,TD3C,2027-01-01,PMT,47.5
GFI,Q,2026-08-11,TD3C,2027-04-01,PMT,36.5
GFI,Q,2026-08-11,TD3C,2027-07-01,PMT,24.0
GFI,Q,2026-08-11,TD3C,2027-10-01,PMT,26.0
GFI,Q,2026-08-11,TD3C,2028-01-01,PMT,21.0
GFI,Q,2026-08-11,TD3C,2028-04-01,PMT,19.0
GFI,A,2026-08-11,TD3C,2027-01-01,PMT,33.5
GFI,A,2026-08-11,TD3C,2028-01-01,PMT,19.0
GFI,A,2026-08-11,TD3C,2029-01-01,PMT,16.25
GFI,BAL,2026-08-11,TD20,2026-08-01,PMT,40.42
GFI,M,2026-08-11,TD20,2026-08-01,PMT,37.66
GFI,M,2026-08-11,TD20,2026-09-01,PMT,41.64
GFI,M,2026-08-11,TD20,2026-10-01,PMT,39.43
GFI,M,2026-08-11,TD20,2026-11-01,PMT,38.1
GFI,M,2026-08-11,TD20,2026-12-01,PMT,36.77
GFI,M,2026-08-11,TD20,2027-01-01,PMT,33.25
GFI,M,2026-08-11,TD20,2027-02-01,PMT,29.75
GFI,M,2026-08-11,TD20,2027-03-01,PMT,26.25
GFI,Q,2026-08-11,TD20,2026-10-01,PMT,38.1
GFI,Q,2026-08-11,TD20,2027-01-01,PMT,29.75
GFI,Q,2026-08-11,TD20,2027-04-01,PMT,22.75
GFI,Q,2026-08-11,TD20,2027-07-01,PMT,20.0
GFI,Q,2026-08-11,TD20,2027-10-01,PMT,23.5
GFI,Q,2026-08-11,TD20,2028-01-01,PMT,21.25
GFI,Q,2026-08-11,TD20,2028-04-01,PMT,19.25
GFI,A,2026-08-11,TD20,2027-01-01,PMT,24.0
GFI,A,2026-08-11,TD20,2028-01-01,PMT,19.25
GFI,A,2026-08-11,TD20,2029-01-01,PMT,16.2
GFI,BAL,2026-08-11,TD8,2026-08-01,PMT,63.18
GFI,M,2026-08-11,TD8,2026-08-01,PMT,58.06
GFI,M,2026-08-11,TD8,2026-09-01,PMT,48.96
GFI,M,2026-08-11,TD8,2026-10-01,PMT,39.17
GFI,M,2026-08-11,TD8,2026-11-01,PMT,36.37
GFI,M,2026-08-11,TD8,2026-12-01,PMT,33.58
GFI,M,2026-08-11,TD8,2027-01-01,PMT,23.5
GFI,M,2026-08-11,TD8,2027-02-01,PMT,22.5
GFI,M,2026-08-11,TD8,2027-03-01,PMT,21.5
GFI,Q,2026-08-11,TD8,2026-10-01,PMT,36.37
GFI,Q,2026-08-11,TD8,2027-01-01,PMT,22.5
GFI,Q,2026-08-11,TD8,2027-04-01,PMT,20.5
GFI,Q,2026-08-11,TD8,2027-07-01,PMT,19.1
GFI,Q,2026-08-11,TD8,2027-10-01,PMT,21.2
GFI,Q,2026-08-11,TD8,2028-01-01,PMT,22.25
GFI,Q,2026-08-11,TD8,2028-04-01,PMT,20.25
GFI,A,2026-08-11,TD8,2027-01-01,PMT,20.82
GFI,A,2026-08-11,TD8,2028-01-01,PMT,20.25
GFI,A,2026-08-11,TD8,2029-01-01,PMT,19.7
GFI,BAL,2026-08-11,TD19,2026-08-01,PMT,29.32
GFI,M,2026-08-11,TD19,2026-08-01,PMT,28.9
GFI,M,2026-08-11,TD19,2026-09-01,PMT,24.08
GFI,M,2026-08-11,TD19,2026-10-01,PMT,19.87
GFI,M,2026-08-11,TD19,2026-11-01,PMT,18.42
GFI,M,2026-08-11,TD19,2026-12-01,PMT,18.06
GFI,M,2026-08-11,TD19,2027-01-01,PMT,15.75
GFI,M,2026-08-11,TD19,2027-02-01,PMT,14.75
GFI,M,2026-08-11,TD19,2027-03-01,PMT,13.75
GFI,Q,2026-08-11,TD19,2026-10-01,PMT,18.78
GFI,Q,2026-08-11,TD19,2027-01-01,PMT,14.75
GFI,Q,2026-08-11,TD19,2027-04-01,PMT,13.25
GFI,Q,2026-08-11,TD19,2027-07-01,PMT,13.0
GFI,Q,2026-08-11,TD19,2027-10-01,PMT,15.0
GFI,Q,2026-08-11,TD19,2028-01-01,PMT,15.55
GFI,Q,2026-08-11,TD19,2028-04-01,PMT,13.55
GFI,A,2026-08-11,TD19,2027-01-01,PMT,14.0
GFI,A,2026-08-11,TD19,2028-01-01,PMT,13.55
GFI,A,2026-08-11,TD19,2029-01-01,PMT,13.25
GFI,BAL,2026-08-11,TD22,2026-08-01,PMT,76.28
GFI,M,2026-08-11,TD22,2026-08-01,PMT,74.07
GFI,M,2026-08-11,TD22,2026-09-01,PMT,72.22
GFI,M,2026-08-11,TD22,2026-10-01,PMT,72.22
GFI,M,2026-08-11,TD22,2026-11-01,PMT,70.37
GFI,M,2026-08-11,TD22,2026-12-01,PMT,68.52
GFI,M,2026-08-11,TD22,2027-01-01,PMT,59.26
GFI,M,2026-08-11,TD22,2027-02-01,PMT,59.26
GFI,M,2026-08-11,TD22,2027-03-01,PMT,59.26
GFI,Q,2026-08-11,TD22,2026-10-01,PMT,70.37
GFI,Q,2026-08-11,TD22,2027-01-01,PMT,59.26
GFI,Q,2026-08-11,TD22,2027-04-01,PMT,50.0
GFI,Q,2026-08-11,TD22,2027-07-01,PMT,46.3
GFI,Q,2026-08-11,TD22,2027-10-01,PMT,50.0
GFI,Q,2026-08-11,TD22,2028-01-01,PMT,42.59
GFI,Q,2026-08-11,TD22,2028-04-01,PMT,35.19
GFI,A,2026-08-11,TD22,2027-01-01,PMT,51.39
GFI,A,2026-08-11,TD22,2028-01-01,PMT,35.19
GFI,A,2026-08-11,TD22,2029-01-01,PMT,34.44
GFI,BAL,2026-08-11,TD25E,2026-08-01,PMT,64.24
GFI,M,2026-08-11,TD25E,2026-08-01,PMT,65.18
GFI,M,2026-08-11,TD25E,2026-09-01,PMT,64.18
GFI,M,2026-08-11,TD25E,2026-10-01,PMT,56.4
GFI,M,2026-08-11,TD25E,2026-11-01,PMT,51.99
GFI,M,2026-08-11,TD25E,2026-12-01,PMT,48.84
GFI,M,2026-08-11,TD25E,2027-01-01,PMT,43.63
GFI,M,2026-08-11,TD25E,2027-02-01,PMT,43.63
GFI,M,2026-08-11,TD25E,2027-03-01,PMT,43.63
GFI,Q,2026-08-11,TD25E,2026-10-01,PMT,52.41
GFI,Q,2026-08-11,TD25E,2027-01-01,PMT,43.63
GFI,Q,2026-08-11,TD25E,2027-04-01,PMT,37.88
GFI,Q,2026-08-11,TD25E,2027-07-01,PMT,33.63
GFI,Q,2026-08-11,TD25E,2027-10-01,PMT,37.63
GFI,Q,2026-08-11,TD25E,2028-01-01,PMT,33.88
GFI,Q,2026-08-11,TD25E,2028-04-01,PMT,31.88
GFI,A,2026-08-11,TD25E,2027-01-01,PMT,38.19
GFI,A,2026-08-11,TD25E,2028-01-01,PMT,31.88
GFI,A,2026-08-11,TD25E,2029-01-01,PMT,28.88
GFI,BAL,2026-08-11,TD25,2026-08-01,PMT,67.3
GFI,M,2026-08-11,TD25,2026-08-01,PMT,68.23
GFI,M,2026-08-11,TD25,2026-09-01,PMT,67.23
GFI,M,2026-08-11,TD25,2026-10-01,PMT,59.46
GFI,M,2026-08-11,TD25,2026-11-01,PMT,55.05
GFI,M,2026-08-11,TD25,2026-12-01,PMT,51.89
GFI,M,2026-08-11,TD25,2027-01-01,PMT,48.75
GFI,M,2026-08-11,TD25,2027-02-01,PMT,46.75
GFI,M,2026-08-11,TD25,2027-03-01,PMT,44.75
GFI,Q,2026-08-11,TD25,2026-10-01,PMT,55.47
GFI,Q,2026-08-11,TD25,2027-01-01,PMT,46.75
GFI,Q,2026-08-11,TD25,2027-04-01,PMT,41.0
GFI,Q,2026-08-11,TD25,2027-07-01,PMT,36.75
GFI,Q,2026-08-11,TD25,2027-10-01,PMT,40.75
GFI,Q,2026-08-11,TD25,2028-01-01,PMT,37.0
GFI,Q,2026-08-11,TD25,2028-04-01,PMT,35.0
GFI,A,2026-08-11,TD25,2027-01-01,PMT,41.31
GFI,A,2026-08-11,TD25,2028-01-01,PMT,35.0
GFI,A,2026-08-11,TD25,2029-01-01,PMT,32.0
GFI,BAL,2026-08-11,TD7,2026-08-01,PMT,22.13
GFI,M,2026-08-11,TD7,2026-08-01,PMT,22.32
GFI,M,2026-08-11,TD7,2026-09-01,PMT,21.26
GFI,M,2026-08-11,TD7,2026-10-01,PMT,20.73
GFI,M,2026-08-11,TD7,2026-11-01,PMT,19.67
GFI,M,2026-08-11,TD7,2026-12-01,PMT,18.6
GFI,M,2026-08-11,TD7,2027-01-01,PMT,15.32
GFI,M,2026-08-11,TD7,2027-02-01,PMT,15.32
GFI,M,2026-08-11,TD7,2027-03-01,PMT,15.32
GFI,Q,2026-08-11,TD7,2026-10-01,PMT,19.67
GFI,Q,2026-08-11,TD7,2027-01-01,PMT,15.32
GFI,Q,2026-08-11,TD7,2027-04-01,PMT,14.06
GFI,Q,2026-08-11,TD7,2027-07-01,PMT,13.43
GFI,Q,2026-08-11,TD7,2027-10-01,PMT,14.69
GFI,Q,2026-08-11,TD7,2028-01-01,PMT,15.43
GFI,Q,2026-08-11,TD7,2028-04-01,PMT,13.33
GFI,A,2026-08-11,TD7,2027-01-01,PMT,14.38
GFI,A,2026-08-11,TD7,2028-01-01,PMT,13.33
GFI,A,2026-08-11,TD7,2029-01-01,PMT,13.08
GFI,BAL,2026-08-11,TD28,2026-08-01,PMT,34.84
GFI,M,2026-08-11,TD28,2026-08-01,PMT,36.25
GFI,M,2026-08-11,TD28,2026-09-01,PMT,35.0
GFI,M,2026-08-11,TD28,2026-10-01,PMT,37.5
GFI,M,2026-08-11,TD28,2026-11-01,PMT,41.25
GFI,M,2026-08-11,TD28,2026-12-01,PMT,45.0
GFI,M,2026-08-11,TD28,2027-01-01,PMT,32.5
GFI,M,2026-08-11,TD28,2027-02-01,PMT,32.5
GFI,M,2026-08-11,TD28,2027-03-01,PMT,32.5
GFI,Q,2026-08-11,TD28,2026-10-01,PMT,41.25
GFI,Q,2026-08-11,TD28,2027-01-01,PMT,32.5
GFI,Q,2026-08-11,TD28,2027-04-01,PMT,28.75
GFI,Q,2026-08-11,TD28,2027-07-01,PMT,27.5
GFI,Q,2026-08-11,TD28,2027-10-01,PMT,31.25
GFI,Q,2026-08-11,TD28,2028-01-01,PMT,33.75
GFI,Q,2026-08-11,TD28,2028-04-01,PMT,28.75
GFI,A,2026-08-11,TD28,2027-01-01,PMT,30.0
GFI,A,2026-08-11,TD28,2028-01-01,PMT,28.75
GFI,A,2026-08-11,TD28,2029-01-01,PMT,27.5
GFI,WSFR,2026-08-11,TD3C,2026-08-01,WSFR,20.21
GFI,WSFR,2026-08-11,TD20,2026-08-01,WSFR,17.72
GFI,WSFR,2026-08-11,TD8,2026-08-01,WSFR,13.99
GFI,WSFR,2026-08-11,TD19,2026-08-01,WSFR,12.04
GFI,WSFR,2026-08-11,TD25E,2026-08-01,WSFR,21.01
GFI,WSFR,2026-08-11,TD25,2026-08-01,WSFR,21.01
GFI,WSFR,2026-08-11,TD7,2026-08-01,WSFR,10.63
GFI,BITR,2026-08-11,TD3C,2026-08-01,WSC,481.67
GFI,BITR,2026-08-11,TD7,2026-08-01,WSC,203.33
GFI,BITR,2026-08-11,TD8,2026-08-01,WSC,327.92
GFI,BITR,2026-08-11,TD19,2026-08-01,WSC,208.06
GFI,BITR,2026-08-11,TD20,2026-08-01,WSC,195.28
GFI,BITR,2026-08-11,TD22,2026-08-01,LSM,18.62
GFI,BITR,2026-08-11,TD25,2026-08-01,WSC,323.61
GFI,BAL,2026-08-12,TD3C,2026-08-01,WSC,474.54
GFI,M,2026-08-12,TD3C,2026-08-01,WSC,470.0
GFI,M,2026-08-12,TD3C,2026-09-01,WSC,455.0
GFI,M,2026-08-12,TD3C,2026-10-01,WSC,415.0
GFI,M,2026-08-12,TD3C,2026-11-01,WSC,385.0
GFI,M,2026-08-12,TD3C,2026-12-01,WSC,342.5
GFI,M,2026-08-12,TD3C,2027-01-01,WSC,288.22
GFI,M,2026-08-12,TD3C,2027-02-01,WSC,233.8
GFI,M,2026-08-12,TD3C,2027-03-01,WSC,209.05
GFI,Q,2026-08-12,TD3C,2026-10-01,WSC,380.83
GFI,Q,2026-08-12,TD3C,2027-01-01,WSC,243.69
GFI,Q,2026-08-12,TD3C,2027-04-01,WSC,190.5
GFI,Q,2026-08-12,TD3C,2027-07-01,WSC,119.99
GFI,Q,2026-08-12,TD3C,2027-10-01,WSC,129.89
GFI,Q,2026-08-12,TD3C,2028-01-01,WSC,103.91
GFI,Q,2026-08-12,TD3C,2028-04-01,WSC,94.01
GFI,A,2026-08-12,TD3C,2027-01-01,WSC,171.02
GFI,A,2026-08-12,TD3C,2028-01-01,WSC,94.01
GFI,A,2026-08-12,TD3C,2029-01-01,WSC,80.41
GFI,BAL,2026-08-12,TD20,2026-08-01,WSC,228.47
GFI,M,2026-08-12,TD20,2026-08-01,WSC,212.5
GFI,M,2026-08-12,TD20,2026-09-01,WSC,242.5
GFI,M,2026-08-12,TD20,2026-10-01,WSC,222.5
GFI,M,2026-08-12,TD20,2026-11-01,WSC,215.0
GFI,M,2026-08-12,TD20,2026-12-01,WSC,207.5
GFI,M,2026-08-12,TD20,2027-01-01,WSC,189.05
GFI,M,2026-08-12,TD20,2027-02-01,WSC,169.3
GFI,M,2026-08-12,TD20,2027-03-01,WSC,149.55
GFI,Q,2026-08-12,TD20,2026-10-01,WSC,215.0
GFI,Q,2026-08-12,TD20,2027-01-01,WSC,169.3
GFI,Q,2026-08-12,TD20,2027-04-01,WSC,128.39
GFI,Q,2026-08-12,TD20,2027-07-01,WSC,112.87
GFI,Q,2026-08-12,TD20,2027-10-01,WSC,134.03
GFI,Q,2026-08-12,TD20,2028-01-01,WSC,119.07
GFI,Q,2026-08-12,TD20,2028-04-01,WSC,107.79
GFI,A,2026-08-12,TD20,2027-01-01,WSC,136.15
GFI,A,2026-08-12,TD20,2028-01-01,WSC,107.79
GFI,A,2026-08-12,TD20,2029-01-01,WSC,91.42
GFI,BAL,2026-08-12,TD8,2026-08-01,WSC,460.94
GFI,M,2026-08-12,TD8,2026-08-01,WSC,415.0
GFI,M,2026-08-12,TD8,2026-09-01,WSC,350.0
GFI,M,2026-08-12,TD8,2026-10-01,WSC,280.0
GFI,M,2026-08-12,TD8,2026-11-01,WSC,260.0
GFI,M,2026-08-12,TD8,2026-12-01,WSC,240.0
GFI,M,2026-08-12,TD8,2027-01-01,WSC,167.98
GFI,M,2026-08-12,TD8,2027-02-01,WSC,160.83
GFI,M,2026-08-12,TD8,2027-03-01,WSC,153.68
GFI,Q,2026-08-12,TD8,2026-10-01,WSC,260.0
GFI,Q,2026-08-12,TD8,2027-01-01,WSC,160.83
GFI,Q,2026-08-12,TD8,2027-04-01,WSC,146.53
GFI,Q,2026-08-12,TD8,2027-07-01,WSC,136.53
GFI,Q,2026-08-12,TD8,2027-10-01,WSC,151.54
GFI,Q,2026-08-12,TD8,2028-01-01,WSC,159.04
GFI,Q,2026-08-12,TD8,2028-04-01,WSC,144.75
GFI,A,2026-08-12,TD8,2027-01-01,WSC,148.86
GFI,A,2026-08-12,TD8,2028-01-01,WSC,144.75
GFI,A,2026-08-12,TD8,2029-01-01,WSC,140.81
GFI,BAL,2026-08-12,TD19,2026-08-01,WSC,246.76
GFI,M,2026-08-12,TD19,2026-08-01,WSC,240.0
GFI,M,2026-08-12,TD19,2026-09-01,WSC,200.0
GFI,M,2026-08-12,TD19,2026-10-01,WSC,165.0
GFI,M,2026-08-12,TD19,2026-11-01,WSC,153.0
GFI,M,2026-08-12,TD19,2026-12-01,WSC,150.0
GFI,M,2026-08-12,TD19,2027-01-01,WSC,130.81
GFI,M,2026-08-12,TD19,2027-02-01,WSC,122.51
GFI,M,2026-08-12,TD19,2027-03-01,WSC,114.2
GFI,Q,2026-08-12,TD19,2026-10-01,WSC,156.0
GFI,Q,2026-08-12,TD19,2027-01-01,WSC,122.51
GFI,Q,2026-08-12,TD19,2027-04-01,WSC,110.05
GFI,Q,2026-08-12,TD19,2027-07-01,WSC,107.97
GFI,Q,2026-08-12,TD19,2027-10-01,WSC,124.58
GFI,Q,2026-08-12,TD19,2028-01-01,WSC,129.15
GFI,Q,2026-08-12,TD19,2028-04-01,WSC,112.54
GFI,A,2026-08-12,TD19,2027-01-01,WSC,116.28
GFI,A,2026-08-12,TD19,2028-01-01,WSC,112.54
GFI,A,2026-08-12,TD19,2029-01-01,WSC,110.05
GFI,BAL,2026-08-12,TD22,2026-08-01,LSM,20.77
GFI,M,2026-08-12,TD22,2026-08-01,LSM,20.0
GFI,M,2026-08-12,TD22,2026-09-01,LSM,19.5
GFI,M,2026-08-12,TD22,2026-10-01,LSM,19.5
GFI,M,2026-08-12,TD22,2026-11-01,LSM,19.0
GFI,M,2026-08-12,TD22,2026-12-01,LSM,18.5
GFI,M,2026-08-12,TD22,2027-01-01,LSM,16.0
GFI,M,2026-08-12,TD22,2027-02-01,LSM,16.0
GFI,M,2026-08-12,TD22,2027-03-01,LSM,16.0
GFI,Q,2026-08-12,TD22,2026-10-01,LSM,19.0
GFI,Q,2026-08-12,TD22,2027-01-01,LSM,16.0
GFI,Q,2026-08-12,TD22,2027-04-01,LSM,14.0
GFI,Q,2026-08-12,TD22,2027-07-01,LSM,12.5
GFI,Q,2026-08-12,TD22,2027-10-01,LSM,13.5
GFI,Q,2026-08-12,TD22,2028-01-01,LSM,12.0
GFI,Q,2026-08-12,TD22,2028-04-01,LSM,10.0
GFI,A,2026-08-12,TD22,2027-01-01,LSM,14.0
GFI,A,2026-08-12,TD22,2028-01-01,LSM,10.0
GFI,A,2026-08-12,TD22,2029-01-01,LSM,9.5
GFI,BAL,2026-08-12,TD25E,2026-08-01,WSC,325.52
GFI,M,2026-08-12,TD25E,2026-08-01,WSC,323.36
GFI,M,2026-08-12,TD25E,2026-09-01,WSC,315.46
GFI,M,2026-08-12,TD25E,2026-10-01,WSC,275.46
GFI,M,2026-08-12,TD25E,2026-11-01,WSC,260.46
GFI,M,2026-08-12,TD25E,2026-12-01,WSC,245.46
GFI,M,2026-08-12,TD25E,2027-01-01,WSC,212.42
GFI,M,2026-08-12,TD25E,2027-02-01,WSC,212.42
GFI,M,2026-08-12,TD25E,2027-03-01,WSC,212.42
GFI,Q,2026-08-12,TD25E,2026-10-01,WSC,260.46
GFI,Q,2026-08-12,TD25E,2027-01-01,WSC,212.42
GFI,Q,2026-08-12,TD25E,2027-04-01,WSC,182.67
GFI,Q,2026-08-12,TD25E,2027-07-01,WSC,161.26
GFI,Q,2026-08-12,TD25E,2027-10-01,WSC,175.54
GFI,Q,2026-08-12,TD25E,2028-01-01,WSC,161.26
GFI,Q,2026-08-12,TD25E,2028-04-01,WSC,151.74
GFI,A,2026-08-12,TD25E,2027-01-01,WSC,182.97
GFI,A,2026-08-12,TD25E,2028-01-01,WSC,151.74
GFI,A,2026-08-12,TD25E,2029-01-01,WSC,137.46
GFI,BAL,2026-08-12,TD25,2026-08-01,WSC,340.06
GFI,M,2026-08-12,TD25,2026-08-01,WSC,337.9
GFI,M,2026-08-12,TD25,2026-09-01,WSC,330.0
GFI,M,2026-08-12,TD25,2026-10-01,WSC,290.0
GFI,M,2026-08-12,TD25,2026-11-01,WSC,275.0
GFI,M,2026-08-12,TD25,2026-12-01,WSC,260.0
GFI,M,2026-08-12,TD25,2027-01-01,WSC,234.41
GFI,M,2026-08-12,TD25,2027-02-01,WSC,229.65
GFI,M,2026-08-12,TD25,2027-03-01,WSC,217.75
GFI,Q,2026-08-12,TD25,2026-10-01,WSC,275.0
GFI,Q,2026-08-12,TD25,2027-01-01,WSC,227.27
GFI,Q,2026-08-12,TD25,2027-04-01,WSC,197.52
GFI,Q,2026-08-12,TD25,2027-07-01,WSC,176.11
GFI,Q,2026-08-12,TD25,2027-10-01,WSC,190.39
GFI,Q,2026-08-12,TD25,2028-01-01,WSC,176.11
GFI,Q,2026-08-12,TD25,2028-04-01,WSC,166.59
GFI,A,2026-08-12,TD25,2027-01-01,WSC,197.82
GFI,A,2026-08-12,TD25,2028-01-01,WSC,166.59
GFI,A,2026-08-12,TD25,2029-01-01,WSC,152.31
GFI,BAL,2026-08-12,TD7,2026-08-01,WSC,208.27
GFI,M,2026-08-12,TD7,2026-08-01,WSC,210.0
GFI,M,2026-08-12,TD7,2026-09-01,WSC,200.0
GFI,M,2026-08-12,TD7,2026-10-01,WSC,195.0
GFI,M,2026-08-12,TD7,2026-11-01,WSC,185.0
GFI,M,2026-08-12,TD7,2026-12-01,WSC,175.0
